filename,path,pseudo_label,raw_ocr_text,confidence,error
0758.jpg,calli-kaggle\data\data\train\oyx\0758.jpg,凄,凄,0.9951316118240356,
0759.jpg,calli-kaggle\data\data\train\oyx\0759.jpg,胳,胳,0.7659257650375366,
0760.jpg,calli-kaggle\data\data\train\oyx\0760.jpg,桂,桂,0.9997331500053406,
0761.jpg,calli-kaggle\data\data\train\oyx\0761.jpg,畜,畜,0.8859068751335144,
0762.jpg,calli-kaggle\data\data\train\oyx\0762.jpg,芋,芋,0.9978627562522888,
0763.jpg,calli-kaggle\data\data\train\oyx\0763.jpg,方,方,0.9970850348472595,
0764.jpg,calli-kaggle\data\data\train\oyx\0764.jpg,悯,悯,0.9578355550765991,
0765.jpg,calli-kaggle\data\data\train\oyx\0765.jpg,绑,绑,0.9863594174385071,
0766.jpg,calli-kaggle\data\data\train\oyx\0766.jpg,葛,葛,0.9992353916168213,
0767.jpg,calli-kaggle\data\data\train\oyx\0767.jpg,留,留,0.9999167919158936,
0768.jpg,calli-kaggle\data\data\train\oyx\0768.jpg,UNKNOWN,,0.0,
0769.jpg,calli-kaggle\data\data\train\oyx\0769.jpg,UNKNOWN,,0.0,
0770.jpg,calli-kaggle\data\data\train\oyx\0770.jpg,胀,胀,0.998934805393219,
0771.jpg,calli-kaggle\data\data\train\oyx\0771.jpg,袱,袱,0.7849283218383789,
0772.jpg,calli-kaggle\data\data\train\oyx\0772.jpg,蜓,蜓,0.7802978754043579,
0773.jpg,calli-kaggle\data\data\train\oyx\0773.jpg,聋,聋,0.9922983050346375,
0774.jpg,calli-kaggle\data\data\train\oyx\0774.jpg,对,对,0.9992579817771912,
0775.jpg,calli-kaggle\data\data\train\oyx\0775.jpg,擦,擦,0.9965049028396606,
0776.jpg,calli-kaggle\data\data\train\oyx\0776.jpg,弃,弃,0.9811180233955383,
0777.jpg,calli-kaggle\data\data\train\oyx\0777.jpg,送,送,0.999778687953949,
0778.jpg,calli-kaggle\data\data\train\oyx\0778.jpg,进,进,0.9976063966751099,
0779.jpg,calli-kaggle\data\data\train\oyx\0779.jpg,琢,琢,0.9997406601905823,
0780.jpg,calli-kaggle\data\data\train\oyx\0780.jpg,奄,奄,0.8801933526992798,
0781.jpg,calli-kaggle\data\data\train\oyx\0781.jpg,主,主,0.999847412109375,
0782.jpg,calli-kaggle\data\data\train\oyx\0782.jpg,航,航,0.9977248311042786,
0783.jpg,calli-kaggle\data\data\train\oyx\0783.jpg,钓,钓,0.9943789839744568,
0784.jpg,calli-kaggle\data\data\train\oyx\0784.jpg,昆,昆,0.9804319143295288,
0785.jpg,calli-kaggle\data\data\train\oyx\0785.jpg,冗,冗,0.9599155783653259,
0786.jpg,calli-kaggle\data\data\train\oyx\0786.jpg,毫,毫,0.9946424961090088,
0787.jpg,calli-kaggle\data\data\train\oyx\0787.jpg,长,长,0.9202139973640442,
0788.jpg,calli-kaggle\data\data\train\oyx\0788.jpg,陕,陕,0.9977636337280273,
0789.jpg,calli-kaggle\data\data\train\oyx\0789.jpg,檀,檀,0.9998961687088013,
0790.jpg,calli-kaggle\data\data\train\oyx\0790.jpg,夹,夹,0.9862043857574463,
0791.jpg,calli-kaggle\data\data\train\oyx\0791.jpg,截,截,0.9994087219238281,
0792.jpg,calli-kaggle\data\data\train\oyx\0792.jpg,氮,氮,0.989375114440918,
0793.jpg,calli-kaggle\data\data\train\oyx\0793.jpg,分,分,0.9994252920150757,
0794.jpg,calli-kaggle\data\data\train\oyx\0794.jpg,妻,妻,0.9944646954536438,
0795.jpg,calli-kaggle\data\data\train\oyx\0795.jpg,元,元,0.9991021156311035,
0796.jpg,calli-kaggle\data\data\train\oyx\0796.jpg,锭,锭,0.9994626641273499,
0797.jpg,calli-kaggle\data\data\train\oyx\0797.jpg,播,播,0.9992241859436035,
0798.jpg,calli-kaggle\data\data\train\oyx\0798.jpg,刻,刻,0.9995768666267395,
0799.jpg,calli-kaggle\data\data\train\oyx\0799.jpg,藻,藻,0.999401330947876,
0800.jpg,calli-kaggle\data\data\train\oyx\0800.jpg,UNKNOWN,,0.0,
0801.jpg,calli-kaggle\data\data\train\oyx\0801.jpg,植,植,0.9997437596321106,
0802.jpg,calli-kaggle\data\data\train\oyx\0802.jpg,UNKNOWN,,0.0,
0803.jpg,calli-kaggle\data\data\train\oyx\0803.jpg,因,因,0.9997702240943909,
0804.jpg,calli-kaggle\data\data\train\oyx\0804.jpg,钱,钱,0.9998723268508911,
0805.jpg,calli-kaggle\data\data\train\oyx\0805.jpg,愉,愉,0.9982860684394836,
0806.jpg,calli-kaggle\data\data\train\oyx\0806.jpg,毯,毯,0.9948232173919678,
0807.jpg,calli-kaggle\data\data\train\oyx\0807.jpg,范,范,0.9999315738677979,
0808.jpg,calli-kaggle\data\data\train\oyx\0808.jpg,错,错,0.9984360337257385,
0809.jpg,calli-kaggle\data\data\train\oyx\0809.jpg,村,村,0.9997410178184509,
0810.jpg,calli-kaggle\data\data\train\oyx\0810.jpg,冒,冒,0.9757128357887268,
0811.jpg,calli-kaggle\data\data\train\oyx\0811.jpg,歪,歪,0.9966384172439575,
0812.jpg,calli-kaggle\data\data\train\oyx\0812.jpg,巫,巫,0.9970741271972656,
0813.jpg,calli-kaggle\data\data\train\oyx\0813.jpg,存,存,0.9995408058166504,
0814.jpg,calli-kaggle\data\data\train\oyx\0814.jpg,陷,陷,0.9996951818466187,
0815.jpg,calli-kaggle\data\data\train\oyx\0815.jpg,慰,慰,0.9494320154190063,
0816.jpg,calli-kaggle\data\data\train\oyx\0816.jpg,UNKNOWN,,0.0,
0817.jpg,calli-kaggle\data\data\train\oyx\0817.jpg,摆,摆,0.9992928504943848,
0818.jpg,calli-kaggle\data\data\train\oyx\0818.jpg,级,级,0.9993358254432678,
0819.jpg,calli-kaggle\data\data\train\oyx\0819.jpg,肢,肢,0.9941607117652893,
0820.jpg,calli-kaggle\data\data\train\oyx\0820.jpg,各,各,0.7695205211639404,
0821.jpg,calli-kaggle\data\data\train\oyx\0821.jpg,麼,麼,0.7102517485618591,
0822.jpg,calli-kaggle\data\data\train\oyx\0822.jpg,蒂,蒂,0.9935411214828491,
0823.jpg,calli-kaggle\data\data\train\oyx\0823.jpg,拼,拼,0.9989752769470215,
0824.jpg,calli-kaggle\data\data\train\oyx\0824.jpg,渣,渣,0.9964972138404846,
0825.jpg,calli-kaggle\data\data\train\oyx\0825.jpg,更,更,0.9975861310958862,
0826.jpg,calli-kaggle\data\data\train\oyx\0826.jpg,戈,戈,0.9844653010368347,
0827.jpg,calli-kaggle\data\data\train\oyx\0827.jpg,枫,枫,0.9990161657333374,
0828.jpg,calli-kaggle\data\data\train\oyx\0828.jpg,变,变,0.9712655544281006,
0829.jpg,calli-kaggle\data\data\train\oyx\0829.jpg,诸,诸,0.8051016926765442,
0830.jpg,calli-kaggle\data\data\train\oyx\0830.jpg,克,克,0.9968897700309753,
0831.jpg,calli-kaggle\data\data\train\oyx\0831.jpg,UNKNOWN,,0.0,
0832.jpg,calli-kaggle\data\data\train\oyx\0832.jpg,浴,浴,0.9972624778747559,
0833.jpg,calli-kaggle\data\data\train\oyx\0833.jpg,河,河,0.9989258646965027,
0834.jpg,calli-kaggle\data\data\train\oyx\0834.jpg,辰,辰,0.8983557820320129,
0835.jpg,calli-kaggle\data\data\train\oyx\0835.jpg,久,久,0.3684697151184082,
0836.jpg,calli-kaggle\data\data\train\oyx\0836.jpg,闷,闷,0.9924445748329163,
0837.jpg,calli-kaggle\data\data\train\oyx\0837.jpg,箫,箫,0.8096536993980408,
0838.jpg,calli-kaggle\data\data\train\oyx\0838.jpg,败,败,0.9995850920677185,
0839.jpg,calli-kaggle\data\data\train\oyx\0839.jpg,贱,贱,0.986193835735321,
0840.jpg,calli-kaggle\data\data\train\oyx\0840.jpg,会,会,0.5398277044296265,
0841.jpg,calli-kaggle\data\data\train\oyx\0841.jpg,攀,攀,0.9988253712654114,
0842.jpg,calli-kaggle\data\data\train\oyx\0842.jpg,纪,纪,0.9967374205589294,
0843.jpg,calli-kaggle\data\data\train\oyx\0843.jpg,萌,萌,0.998458743095398,
0844.jpg,calli-kaggle\data\data\train\oyx\0844.jpg,唬,唬,0.8789824843406677,
0845.jpg,calli-kaggle\data\data\train\oyx\0845.jpg,驻,驻,0.9995856881141663,
0846.jpg,calli-kaggle\data\data\train\oyx\0846.jpg,塌,塌,0.9986953139305115,
0847.jpg,calli-kaggle\data\data\train\oyx\0847.jpg,始,始,0.9967030882835388,
0848.jpg,calli-kaggle\data\data\train\oyx\0848.jpg,豫,豫,0.9995676875114441,
0849.jpg,calli-kaggle\data\data\train\oyx\0849.jpg,获,获,0.9953809976577759,
0850.jpg,calli-kaggle\data\data\train\oyx\0850.jpg,锐,锐,0.9856575131416321,
0851.jpg,calli-kaggle\data\data\train\oyx\0851.jpg,烂,烂,0.9994481205940247,
0852.jpg,calli-kaggle\data\data\train\oyx\0852.jpg,祟,祟,0.902779221534729,
0853.jpg,calli-kaggle\data\data\train\oyx\0853.jpg,颓,颓,0.979064404964447,
0854.jpg,calli-kaggle\data\data\train\oyx\0854.jpg,碎,碎,0.9882705211639404,
0855.jpg,calli-kaggle\data\data\train\oyx\0855.jpg,4,4,0.8341121077537537,
0856.jpg,calli-kaggle\data\data\train\oyx\0856.jpg,曾,曾,0.9996479749679565,
0857.jpg,calli-kaggle\data\data\train\oyx\0857.jpg,管,管,0.9997532963752747,
0858.jpg,calli-kaggle\data\data\train\oyx\0858.jpg,凿,凿,0.9930127263069153,
0859.jpg,calli-kaggle\data\data\train\oyx\0859.jpg,箕,箕,0.9930302500724792,
0860.jpg,calli-kaggle\data\data\train\oyx\0860.jpg,扛,扛,0.6904051899909973,
0861.jpg,calli-kaggle\data\data\train\oyx\0861.jpg,肄,肄,0.9937989115715027,
0862.jpg,calli-kaggle\data\data\train\oyx\0862.jpg,金,金,0.9978007674217224,
0863.jpg,calli-kaggle\data\data\train\oyx\0863.jpg,卫,卫,0.998267650604248,
0864.jpg,calli-kaggle\data\data\train\oyx\0864.jpg,驶,驶,0.995811939239502,
0865.jpg,calli-kaggle\data\data\train\oyx\0865.jpg,葬,葬,0.9990528225898743,
0866.jpg,calli-kaggle\data\data\train\oyx\0866.jpg,押,押,0.9996083378791809,
0867.jpg,calli-kaggle\data\data\train\oyx\0867.jpg,厘,厘,0.9861249327659607,
0868.jpg,calli-kaggle\data\data\train\oyx\0868.jpg,澈,澈,0.8953297138214111,
0869.jpg,calli-kaggle\data\data\train\oyx\0869.jpg,楞,楞,0.9983786344528198,
0870.jpg,calli-kaggle\data\data\train\oyx\0870.jpg,唐,唐,0.999131977558136,
0871.jpg,calli-kaggle\data\data\train\oyx\0871.jpg,务,务,0.9991232752799988,
0872.jpg,calli-kaggle\data\data\train\oyx\0872.jpg,弱,弱,0.9996678829193115,
0873.jpg,calli-kaggle\data\data\train\oyx\0873.jpg,丐,丐,0.9056214094161987,
0874.jpg,calli-kaggle\data\data\train\oyx\0874.jpg,趴,趴,0.9574392437934875,
0875.jpg,calli-kaggle\data\data\train\oyx\0875.jpg,佩,佩,0.9992663264274597,
0876.jpg,calli-kaggle\data\data\train\oyx\0876.jpg,否,否,0.9880098700523376,
0877.jpg,calli-kaggle\data\data\train\oyx\0877.jpg,止,止,0.9988320469856262,
0878.jpg,calli-kaggle\data\data\train\oyx\0878.jpg,袖,袖,0.9888198971748352,
0879.jpg,calli-kaggle\data\data\train\oyx\0879.jpg,缀,缀,0.9949573874473572,
0880.jpg,calli-kaggle\data\data\train\oyx\0880.jpg,孕,孕,0.9999146461486816,
0881.jpg,calli-kaggle\data\data\train\oyx\0881.jpg,UNKNOWN,,0.0,
0882.jpg,calli-kaggle\data\data\train\oyx\0882.jpg,岛,岛,0.9984283447265625,
0883.jpg,calli-kaggle\data\data\train\oyx\0883.jpg,澡,澡,0.9948193430900574,
0884.jpg,calli-kaggle\data\data\train\oyx\0884.jpg,UNKNOWN,,0.0,
0885.jpg,calli-kaggle\data\data\train\oyx\0885.jpg,系,系,0.9988481998443604,
0886.jpg,calli-kaggle\data\data\train\oyx\0886.jpg,坠,坠,0.9949181079864502,
0887.jpg,calli-kaggle\data\data\train\oyx\0887.jpg,达,达,0.993780791759491,
0888.jpg,calli-kaggle\data\data\train\oyx\0888.jpg,龟,龟,0.9721963405609131,
0889.jpg,calli-kaggle\data\data\train\oyx\0889.jpg,亩,亩,0.9951190948486328,
0890.jpg,calli-kaggle\data\data\train\oyx\0890.jpg,藏,藏,0.9986168146133423,
0891.jpg,calli-kaggle\data\data\train\oyx\0891.jpg,琐,琐,0.9446724057197571,
0892.jpg,calli-kaggle\data\data\train\oyx\0892.jpg,UNKNOWN,,0.0,
0893.jpg,calli-kaggle\data\data\train\oyx\0893.jpg,必,必,0.8845319151878357,
0894.jpg,calli-kaggle\data\data\train\oyx\0894.jpg,通,通,0.9986057877540588,
0895.jpg,calli-kaggle\data\data\train\oyx\0895.jpg,UNKNOWN,,0.0,
0896.jpg,calli-kaggle\data\data\train\oyx\0896.jpg,园,园,0.5186275243759155,
0897.jpg,calli-kaggle\data\data\train\oyx\0897.jpg,鼎,鼎,0.9999762773513794,
0898.jpg,calli-kaggle\data\data\train\oyx\0898.jpg,姻,姻,0.9332455992698669,
0899.jpg,calli-kaggle\data\data\train\oyx\0899.jpg,控,控,0.9989637136459351,
0900.jpg,calli-kaggle\data\data\train\oyx\0900.jpg,7,7F,0.8482017517089844,
0901.jpg,calli-kaggle\data\data\train\oyx\0901.jpg,混,混,0.998178243637085,
0902.jpg,calli-kaggle\data\data\train\oyx\0902.jpg,镐,镐,0.9955143332481384,
0903.jpg,calli-kaggle\data\data\train\oyx\0903.jpg,绅,绅,0.9791226387023926,
0904.jpg,calli-kaggle\data\data\train\oyx\0904.jpg,旱,旱,0.91888827085495,
0905.jpg,calli-kaggle\data\data\train\oyx\0905.jpg,碍,碍,0.9980233907699585,
0906.jpg,calli-kaggle\data\data\train\oyx\0906.jpg,且,且,0.99907386302948,
0907.jpg,calli-kaggle\data\data\train\oyx\0907.jpg,瞪,瞪,0.997028648853302,
0908.jpg,calli-kaggle\data\data\train\oyx\0908.jpg,殴,殴,0.9992541670799255,
0909.jpg,calli-kaggle\data\data\train\oyx\0909.jpg,UNKNOWN,,0.0,
0910.jpg,calli-kaggle\data\data\train\oyx\0910.jpg,坑,坑,0.9931777715682983,
0911.jpg,calli-kaggle\data\data\train\oyx\0911.jpg,猜,猜,0.9779661297798157,
0912.jpg,calli-kaggle\data\data\train\oyx\0912.jpg,1,14,0.4767633080482483,
0913.jpg,calli-kaggle\data\data\train\oyx\0913.jpg,饮,饮,0.9981864094734192,
0914.jpg,calli-kaggle\data\data\train\oyx\0914.jpg,确,确,0.9986792206764221,
0915.jpg,calli-kaggle\data\data\train\oyx\0915.jpg,穗,穗,0.9932894110679626,
0916.jpg,calli-kaggle\data\data\train\oyx\0916.jpg,福,福,0.76994389295578,
0917.jpg,calli-kaggle\data\data\train\oyx\0917.jpg,皆,皆,0.997003972530365,
0918.jpg,calli-kaggle\data\data\train\oyx\0918.jpg,浑,浑,0.8916068077087402,
0919.jpg,calli-kaggle\data\data\train\oyx\0919.jpg,碉,碉,0.3712046146392822,
0920.jpg,calli-kaggle\data\data\train\oyx\0920.jpg,神,神,0.9993659853935242,
0921.jpg,calli-kaggle\data\data\train\oyx\0921.jpg,查,查,0.9979952573776245,
0922.jpg,calli-kaggle\data\data\train\oyx\0922.jpg,需,需,0.5957586169242859,
0923.jpg,calli-kaggle\data\data\train\oyx\0923.jpg,靖,靖,0.9995170831680298,
0924.jpg,calli-kaggle\data\data\train\oyx\0924.jpg,舵,舵,0.9871459007263184,
0925.jpg,calli-kaggle\data\data\train\oyx\0925.jpg,牍,牍,0.4630708396434784,
0926.jpg,calli-kaggle\data\data\train\oyx\0926.jpg,鸳,鸳,0.9859358072280884,
0927.jpg,calli-kaggle\data\data\train\oyx\0927.jpg,划,划,0.9878010749816895,
0928.jpg,calli-kaggle\data\data\train\oyx\0928.jpg,则,则,0.996448278427124,
0929.jpg,calli-kaggle\data\data\train\oyx\0929.jpg,绒,绒,0.9969999194145203,
0930.jpg,calli-kaggle\data\data\train\oyx\0930.jpg,疼,疼,0.9773859977722168,
0931.jpg,calli-kaggle\data\data\train\oyx\0931.jpg,郎,郎,0.9989216327667236,
0932.jpg,calli-kaggle\data\data\train\oyx\0932.jpg,颈,颈,0.9995914101600647,
0933.jpg,calli-kaggle\data\data\train\oyx\0933.jpg,中,中,0.1798926293849945,
0934.jpg,calli-kaggle\data\data\train\oyx\0934.jpg,吏,吏,0.9246023893356323,
0935.jpg,calli-kaggle\data\data\train\oyx\0935.jpg,肥,肥,0.9953225255012512,
0936.jpg,calli-kaggle\data\data\train\oyx\0936.jpg,完,完,0.9980579018592834,
0937.jpg,calli-kaggle\data\data\train\oyx\0937.jpg,挂,挂,0.9989032745361328,
0938.jpg,calli-kaggle\data\data\train\oyx\0938.jpg,磺,磺,0.9868093729019165,
0939.jpg,calli-kaggle\data\data\train\oyx\0939.jpg,孤,孤,0.9956877827644348,
0940.jpg,calli-kaggle\data\data\train\oyx\0940.jpg,胸,胸,0.9971302151679993,
0941.jpg,calli-kaggle\data\data\train\oyx\0941.jpg,刘,刘,0.9975436329841614,
0942.jpg,calli-kaggle\data\data\train\oyx\0942.jpg,菇,菇,0.9878886342048645,
0943.jpg,calli-kaggle\data\data\train\oyx\0943.jpg,岂,岂,0.7451384663581848,
0944.jpg,calli-kaggle\data\data\train\oyx\0944.jpg,日,日明,0.9981589913368225,
0945.jpg,calli-kaggle\data\data\train\oyx\0945.jpg,请,请,0.9996013045310974,
0946.jpg,calli-kaggle\data\data\train\oyx\0946.jpg,兽,兽,0.9986168146133423,
0947.jpg,calli-kaggle\data\data\train\oyx\0947.jpg,荡,荡,0.9985381364822388,
0948.jpg,calli-kaggle\data\data\train\oyx\0948.jpg,凯,凯,0.9994679093360901,
0949.jpg,calli-kaggle\data\data\train\oyx\0949.jpg,心,心,0.2814725339412689,
0950.jpg,calli-kaggle\data\data\train\oyx\0950.jpg,项,项,0.9994565844535828,
0951.jpg,calli-kaggle\data\data\train\oyx\0951.jpg,躺,躺,0.9995145797729492,
0952.jpg,calli-kaggle\data\data\train\oyx\0952.jpg,渊,渊,0.9955043196678162,
0953.jpg,calli-kaggle\data\data\train\oyx\0953.jpg,铆,铆,0.936085045337677,
0954.jpg,calli-kaggle\data\data\train\oyx\0954.jpg,南,南,0.9978170394897461,
0955.jpg,calli-kaggle\data\data\train\oyx\0955.jpg,漂,漂,0.9967876672744751,
0956.jpg,calli-kaggle\data\data\train\oyx\0956.jpg,切,切,0.9986316561698914,
0957.jpg,calli-kaggle\data\data\train\oyx\0957.jpg,受,受,0.7616702914237976,
0958.jpg,calli-kaggle\data\data\train\oyx\0958.jpg,耀,耀,0.9991692304611206,
0959.jpg,calli-kaggle\data\data\train\oyx\0959.jpg,彤,彤,0.9990430474281311,
0960.jpg,calli-kaggle\data\data\train\oyx\0960.jpg,浙,浙,0.9992662072181702,
0961.jpg,calli-kaggle\data\data\train\oyx\0961.jpg,比,比,0.9972932934761047,
0962.jpg,calli-kaggle\data\data\train\oyx\0962.jpg,篇,篇,0.9910310506820679,
0963.jpg,calli-kaggle\data\data\train\oyx\0963.jpg,狸,狸,0.9995297193527222,
0964.jpg,calli-kaggle\data\data\train\oyx\0964.jpg,秉,秉,0.9982498288154602,
0965.jpg,calli-kaggle\data\data\train\oyx\0965.jpg,舒,舒,0.9998113512992859,
0966.jpg,calli-kaggle\data\data\train\oyx\0966.jpg,狈,狈,0.9943826198577881,
0967.jpg,calli-kaggle\data\data\train\oyx\0967.jpg,御,御,0.9983009696006775,
0968.jpg,calli-kaggle\data\data\train\oyx\0968.jpg,朗,朗,0.988881528377533,
0969.jpg,calli-kaggle\data\data\train\oyx\0969.jpg,激,激,0.9807754755020142,
0970.jpg,calli-kaggle\data\data\train\oyx\0970.jpg,输,输,0.9965984225273132,
0971.jpg,calli-kaggle\data\data\train\oyx\0971.jpg,熔,熔,0.5609556436538696,
0972.jpg,calli-kaggle\data\data\train\oyx\0972.jpg,散,散,0.9985536932945251,
0973.jpg,calli-kaggle\data\data\train\oyx\0973.jpg,曲,曲,0.999799907207489,
0974.jpg,calli-kaggle\data\data\train\oyx\0974.jpg,脾,脾,0.9853689074516296,
0975.jpg,calli-kaggle\data\data\train\oyx\0975.jpg,吃,吃,0.28887683153152466,
0976.jpg,calli-kaggle\data\data\train\oyx\0976.jpg,人,人,0.7767558097839355,
0977.jpg,calli-kaggle\data\data\train\oyx\0977.jpg,UNKNOWN,,0.0,
0978.jpg,calli-kaggle\data\data\train\oyx\0978.jpg,醉,醉,0.9995805621147156,
0979.jpg,calli-kaggle\data\data\train\oyx\0979.jpg,砂,砂,0.9988710284233093,
0980.jpg,calli-kaggle\data\data\train\oyx\0980.jpg,囤,囤,0.9992840886116028,
0981.jpg,calli-kaggle\data\data\train\oyx\0981.jpg,略,略,0.9948307871818542,
0982.jpg,calli-kaggle\data\data\train\oyx\0982.jpg,瑞,瑞,0.996239423751831,
0983.jpg,calli-kaggle\data\data\train\oyx\0983.jpg,洞,洞,0.9954883456230164,
0984.jpg,calli-kaggle\data\data\train\oyx\0984.jpg,风,风,0.6580206155776978,
0985.jpg,calli-kaggle\data\data\train\oyx\0985.jpg,焰,焰,0.9906646013259888,
0986.jpg,calli-kaggle\data\data\train\oyx\0986.jpg,盈,盈,0.9993690848350525,
0987.jpg,calli-kaggle\data\data\train\oyx\0987.jpg,私,私,0.9983938336372375,
0988.jpg,calli-kaggle\data\data\train\oyx\0988.jpg,涛,涛,0.9996894598007202,
0989.jpg,calli-kaggle\data\data\train\oyx\0989.jpg,递,递,0.9903717041015625,
0990.jpg,calli-kaggle\data\data\train\oyx\0990.jpg,戳,戳,0.9812016487121582,
0991.jpg,calli-kaggle\data\data\train\oyx\0991.jpg,码,码,0.9914485812187195,
0992.jpg,calli-kaggle\data\data\train\oyx\0992.jpg,亥,亥,0.9938068389892578,
0993.jpg,calli-kaggle\data\data\train\oyx\0993.jpg,娘,娘,0.9949960708618164,
0994.jpg,calli-kaggle\data\data\train\oyx\0994.jpg,鞋,鞋,0.9999865293502808,
0995.jpg,calli-kaggle\data\data\train\oyx\0995.jpg,拷,拷,0.9972981810569763,
0996.jpg,calli-kaggle\data\data\train\oyx\0996.jpg,颠,颠,0.975608766078949,
0997.jpg,calli-kaggle\data\data\train\oyx\0997.jpg,吆,吆,0.996377170085907,
0998.jpg,calli-kaggle\data\data\train\oyx\0998.jpg,棋,棋,0.9995982050895691,
0999.jpg,calli-kaggle\data\data\train\oyx\0999.jpg,焦,焦,0.9986523985862732,
1000.jpg,calli-kaggle\data\data\train\oyx\1000.jpg,针,针,0.9997625946998596,
1001.jpg,calli-kaggle\data\data\train\oyx\1001.jpg,怀,怀,0.998999297618866,
1002.jpg,calli-kaggle\data\data\train\oyx\1002.jpg,UNKNOWN,,0.0,
1003.jpg,calli-kaggle\data\data\train\oyx\1003.jpg,彬,彬,0.9995774626731873,
1004.jpg,calli-kaggle\data\data\train\oyx\1004.jpg,出,出,0.9997498393058777,
1005.jpg,calli-kaggle\data\data\train\oyx\1005.jpg,伪,伪,0.998898983001709,
1006.jpg,calli-kaggle\data\data\train\oyx\1006.jpg,成,成,0.9969995617866516,
1007.jpg,calli-kaggle\data\data\train\oyx\1007.jpg,瞻,瞻,0.987355649471283,
1008.jpg,calli-kaggle\data\data\train\oyx\1008.jpg,掀,掀,0.991788923740387,
1009.jpg,calli-kaggle\data\data\train\oyx\1009.jpg,烈,烈,0.9994223117828369,
1010.jpg,calli-kaggle\data\data\train\oyx\1010.jpg,乱,乱,0.9969223141670227,
1011.jpg,calli-kaggle\data\data\train\oyx\1011.jpg,嵌,嵌,0.9893174767494202,
1012.jpg,calli-kaggle\data\data\train\oyx\1012.jpg,槐,槐,0.9686347842216492,
1013.jpg,calli-kaggle\data\data\train\oyx\1013.jpg,童,童,0.9984320998191833,
1014.jpg,calli-kaggle\data\data\train\oyx\1014.jpg,UNKNOWN,,0.0,
1015.jpg,calli-kaggle\data\data\train\oyx\1015.jpg,判,判,0.9999523162841797,
1016.jpg,calli-kaggle\data\data\train\oyx\1016.jpg,楼,楼,0.9981196522712708,
1017.jpg,calli-kaggle\data\data\train\oyx\1017.jpg,酸,酸,0.9987896084785461,
1018.jpg,calli-kaggle\data\data\train\oyx\1018.jpg,蕴,蕴,0.9977536797523499,
1019.jpg,calli-kaggle\data\data\train\oyx\1019.jpg,铐,铐,0.814382016658783,
1020.jpg,calli-kaggle\data\data\train\oyx\1020.jpg,泥,泥,0.9693425297737122,
1021.jpg,calli-kaggle\data\data\train\oyx\1021.jpg,投,投,0.9998072981834412,
1022.jpg,calli-kaggle\data\data\train\oyx\1022.jpg,兑,兑,0.9949238896369934,
1023.jpg,calli-kaggle\data\data\train\oyx\1023.jpg,芒,芒,0.9972810745239258,
1024.jpg,calli-kaggle\data\data\train\oyx\1024.jpg,扁,扁,0.9522920250892639,
1025.jpg,calli-kaggle\data\data\train\oyx\1025.jpg,闯,闯,0.9992722868919373,
1026.jpg,calli-kaggle\data\data\train\oyx\1026.jpg,晓,晓,0.9986149072647095,
1027.jpg,calli-kaggle\data\data\train\oyx\1027.jpg,安,安,0.9989863038063049,
1028.jpg,calli-kaggle\data\data\train\oyx\1028.jpg,UNKNOWN,,0.0,
1029.jpg,calli-kaggle\data\data\train\oyx\1029.jpg,非,非,0.17322786152362823,
1030.jpg,calli-kaggle\data\data\train\oyx\1030.jpg,蝙,蝙,0.9972483515739441,
1031.jpg,calli-kaggle\data\data\train\oyx\1031.jpg,须,须,0.9902865886688232,
1032.jpg,calli-kaggle\data\data\train\oyx\1032.jpg,UNKNOWN,,0.0,
1033.jpg,calli-kaggle\data\data\train\oyx\1033.jpg,版,版,0.9920406937599182,
1034.jpg,calli-kaggle\data\data\train\oyx\1034.jpg,戒,戒,0.9986535310745239,
1035.jpg,calli-kaggle\data\data\train\oyx\1035.jpg,辅,辅,0.998572826385498,
1036.jpg,calli-kaggle\data\data\train\oyx\1036.jpg,怒,怒,0.9981045722961426,
1037.jpg,calli-kaggle\data\data\train\oyx\1037.jpg,UNKNOWN,,0.0,
1038.jpg,calli-kaggle\data\data\train\oyx\1038.jpg,捶,捶,0.9969822764396667,
1039.jpg,calli-kaggle\data\data\train\oyx\1039.jpg,彪,彪,0.9976574182510376,
1040.jpg,calli-kaggle\data\data\train\oyx\1040.jpg,UNKNOWN,,0.0,
1041.jpg,calli-kaggle\data\data\train\oyx\1041.jpg,赘,赘,0.9525831341743469,
1042.jpg,calli-kaggle\data\data\train\oyx\1042.jpg,素,素,0.9999725818634033,
1043.jpg,calli-kaggle\data\data\train\oyx\1043.jpg,氧,氧,0.998812198638916,
1044.jpg,calli-kaggle\data\data\train\oyx\1044.jpg,兔,兔,0.9905001521110535,
1045.jpg,calli-kaggle\data\data\train\oyx\1045.jpg,困,困,0.9982618689537048,
1046.jpg,calli-kaggle\data\data\train\oyx\1046.jpg,岳,岳,0.9943404197692871,
1047.jpg,calli-kaggle\data\data\train\oyx\1047.jpg,耙,耙,0.8500339984893799,
1048.jpg,calli-kaggle\data\data\train\oyx\1048.jpg,寻,寻,0.9995951056480408,
1049.jpg,calli-kaggle\data\data\train\oyx\1049.jpg,惩,惩,0.9997262358665466,
1050.jpg,calli-kaggle\data\data\train\oyx\1050.jpg,谎,谎,0.9944209456443787,
1051.jpg,calli-kaggle\data\data\train\oyx\1051.jpg,账,账,0.9871900677680969,
1052.jpg,calli-kaggle\data\data\train\oyx\1052.jpg,蚀,蚀,0.9995948672294617,
